id,day,type,_number,prompt,options,correct_answer,answer,difficulty,active,created_at
550e8400-e29b-41d4-a716-446655440011,Day 4,interview,1,Explain the primary responsibilities of a backend system in a web application.,,,"\nThe backend manages data storage, processing, and business logic.\n\nIt handles server requests and responses.\n\nIt ensures authentication, authorization, and performance.\n\nExample: When a user places an order, the backend validates payment and updates inventory.",easy,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440012,Day 4,interview,2,How does a server differ from a database in backend architecture?,,,"\nA server processes incoming requests and executes business logic.\n\nA database stores and organizes data efficiently.\n\nBoth work together to deliver dynamic content.\n\nExample: The server handles login validation, while the database stores user credentials.",easy,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440013,Day 4,interview,3,Describe the role of APIs in frontend and backend communication.,,,"\nAPIs enable structured communication between frontend and backend.\n\nThey transfer data in formats like JSON or XML.\n\nThey allow integration between systems.\n\nExample: A frontend sends a GET request through an API to fetch product details.",easy,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440014,Day 4,interview,4,Why is efficient data storage important for scalability?,,,"\nEfficient storage reduces server load and improves response time.\n\nLarge data consumes more physical space and bandwidth.\n\nProper management supports scaling without performance issues.\n\nExample: Compressing images reduces storage and speeds up page load.",medium,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440015,Day 4,interview,5,How does backend ensure users cannot directly access the database?,,,"\nUsers interact only with the frontend.\n\nFrontend communicates with backend APIs.\n\nBackend controls access and processes requests securely.\n\nExample: A user cannot query the database directly but must send a request through the server.",medium,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440016,Day 4,interview,6,Explain how backend systems maintain data consistency during transactions.,,,"\nBackend processes requests through defined business logic.\n\nIt updates the database accurately after validating operations.\n\nThis prevents inconsistent or duplicate data.\n\nExample: Stock reduces only after successful payment confirmation.",medium,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440017,Day 4,interview,7,Discuss the benefits of using cloud infrastructure instead of physical servers.,,,"\nCloud eliminates hardware purchase and maintenance.\n\nIt offers on-demand scalability.\n\nBusinesses pay only for resources used.\n\nExample: Renting servers during high demand avoids long-term hardware investment.",medium,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440018,Day 4,interview,8,How does cloud scaling optimize operational costs?,,,"\nCloud scaling adjusts server resources based on demand.\n\nScaling up ensures performance during traffic spikes.\n\nScaling down reduces cost during low usage.\n\nExample: Using 1000 servers for 2 hours instead of a full year saves significant cost.",hard,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440019,Day 4,interview,9,What backend components are essential for an e-commerce system and why?,,,"\nA server to process business logic.\n\nA database to store products and orders.\n\nAPIs for frontend communication.\n\nThese ensure smooth order processing and inventory management.\n\nExample: Checking stock and generating invoice after purchase.",hard,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440020,Day 4,interview,10,How does backend infrastructure contribute to high availability in cloud environments?,,,"\nCloud providers ensure hardware reliability and network connectivity.\n\nBackend servers can be scaled and distributed.\n\nThis minimizes downtime and ensures consistent access.\n\nExample: Even if one server fails, others continue processing requests.",hard,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440021,Day 4,quiz,1,Which component processes business logic in backend architecture?,"[""Server"", ""Database"", ""Frontend"", ""Browser""]","Server","\nThe server handles incoming requests and executes business logic.\n\nIt processes data and sends responses back to the frontend.\n\nThis makes it the core processing unit in backend systems.\n\nExample: Validating login credentials happens on the server.",easy,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440022,Day 4,quiz,2,Where is structured application data primarily stored?,"[""Server"", ""Database"", ""API"", ""Cloud Scaling""]","Database","\nA database stores structured and unstructured data.\n\nIt organizes data into tables or collections for efficient retrieval.\n\nIt ensures consistency and integrity of stored information.\n\nExample: User details are stored inside database tables.",easy,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440023,Day 4,quiz,3,What enables communication between frontend and backend?,"[""API"", ""Monitor"", ""Keyboard"", ""Router""]","API","\nAn API allows structured communication between frontend and backend systems.\n\nIt transfers data in formats like JSON or XML.\n\nIt acts as a bridge between user interface and server logic.\n\nExample: Fetching product details through a GET API request.",easy,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440024,Day 4,quiz,4,Which unit is commonly used to measure large storage sizes?,"[""Byte"", ""KB"", ""GB"", ""Bit""]","GB","\nStorage capacity is measured in units like Bytes, KB, MB, GB, and TB.\n\nGB represents gigabytes and is used for larger storage quantities.\n\nUnderstanding units helps in estimating storage needs.\n\nExample: A 1.5 MB webpage is larger than a 200 KB image.",medium,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440025,Day 4,quiz,5,What happens after a successful purchase in an e-commerce backend?,"[""Inventory increases"", ""Inventory updates"", ""Frontend shuts down"", ""Server stops""]","Inventory updates","\nAfter purchase confirmation, the backend updates product inventory in the database.\n\nThis ensures stock accuracy and prevents overselling.\n\nIt maintains data consistency.\n\nExample: Stock reduces from 10 to 9 after one order.",medium,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440026,Day 4,quiz,6,What is a key benefit of cloud computing?,"[""Requires hardware purchase"", ""Fixed resources only"", ""On-demand scalability"", ""Manual scaling only""]","On-demand scalability","\nCloud computing provides resources as needed.\n\nBusinesses can increase or decrease servers based on traffic.\n\nThis improves flexibility and cost efficiency.\n\nExample: Renting extra servers during a sale event.",medium,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440027,Day 4,quiz,7,Why should large images be optimized in backend systems?,"[""To increase storage use"", ""To slow down website"", ""To improve performance"", ""To block users""]","To improve performance","\nLarge images consume more bandwidth and storage.\n\nOptimizing them reduces load time and improves scalability.\n\nEfficient storage enhances user experience.\n\nExample: Compressing 2 MB image to 200 KB speeds up loading.",medium,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440028,Day 4,quiz,8,Scaling up servers during high traffic primarily ensures what?,"[""Lower cost always"", ""Better performance"", ""No database needed"", ""No API required""]","Better performance","\nScaling up adds more server resources to handle increased requests.\n\nThis maintains smooth performance during traffic spikes.\n\nIt prevents system crashes.\n\nExample: Adding servers during Prime Day sale.",hard,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440029,Day 4,quiz,9,Who manages hardware maintenance in cloud computing?,"[""Frontend developer"", ""Cloud provider"", ""End user"", ""Database table""]","Cloud provider","\nCloud providers handle hardware procurement, maintenance, and power supply.\n\nBusinesses focus on application development instead of infrastructure.\n\nThis reduces operational burden.\n\nExample: Provider replaces failed server hardware automatically.",hard,TRUE,2026-02-24 10:00:00
550e8400-e29b-41d4-a716-446655440030,Day 4,quiz,10,Why is scaling down resources after peak traffic important?,"[""To increase hardware cost"", ""To reduce operational cost"", ""To block users"", ""To delete database""]","To reduce operational cost","\nScaling down reduces unnecessary server usage during low traffic.\n\nCloud platforms charge based on usage.\n\nThis optimizes operational expenses.\n\nExample: Reducing servers after a sale event ends.",hard,TRUE,2026-02-24 10:00:00

c1a1f9e2-3b4c-4d5e-8f10-111111111111,Day 05,scenario,1,Your team wants to automatically generate product descriptions for an e-commerce website. How would Generative AI help in this situation?,,,"\nGenerative AI can create new textual content by learning patterns from large datasets.\n\nIt understands structure, grammar, and context, allowing it to generate meaningful product descriptions dynamically instead of copying existing text.\n\nIn industry, this reduces manual content writing effort and ensures faster scaling of catalogs.\n\nExample: Given product features like color and size, the model generates a complete product description paragraph.",easy,TRUE,2026-02-24 11:00:00
c1a1f9e2-3b4c-4d5e-8f10-222222222222,Day 05,scenario,2,A startup wants to build a chatbot that responds like a human. Which AI approach from today’s class is most suitable and why?,,,"\nA Large Language Model is suitable because it is trained on massive text datasets and understands grammar, intent, and context.\n\nIt generates coherent and human-like responses using deep neural networks.\n\nThis enables businesses to automate conversations while maintaining quality interaction.\n\nExample: A customer asks about refund policy and the chatbot responds with a structured explanation.",easy,TRUE,2026-02-24 11:00:00
